  1	  2	  3	  4	  5	 14	 15	 16	 17	 18	 19	 20	 21	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 3797.14	     2363.41	     2356.29
 3807.28	     2363.23	     2356.52
 3817.41	     2363.05	     2356.76
 3827.55	     2362.88	     2356.99
 3837.69	     2362.72	     2357.24
 3847.82	     2362.53	     2357.48
 3857.96	     2362.34	     2357.72
 3868.10	     2362.16	     2357.96
 3878.23	     2361.97	     2358.19
 3888.37	     2361.78	     2358.44
 3898.51	     2361.59	     2358.67
 3908.64	     2361.41	     2358.91
 3918.78	     2361.22	     2359.15
 3928.92	     2361.04	     2359.39
 3939.05	     2360.85	     2359.63
 3949.19	     2360.66	     2359.87
 3959.33	     2360.30	     2360.30
