  1	  2	  3	  4	  5	 14	 15	 16	 17	 18	 19	 20	 21	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 2818.21	     2897.07	     2726.21
 2829.72	     2897.68	     2725.51
 2841.22	     2898.13	     2725.03
 2852.73	     2898.57	     2724.65
 2870.11	     2899.54	     2723.22
 2876.64	     2899.93	     2722.65
 2886.20	     2902.76	     2722.47
 2895.76	     2389.72	     2283.62
 2908.52	     2387.35	     2285.82
 2921.28	     2384.95	     2288.20
 2932.15	     2383.64	     2289.45
 2943.01	     2382.42	     2290.58
 2953.88	     2381.26	     2291.85
 2964.74	     2380.08	     2293.21
 2975.61	     2378.91	     2294.55
 2986.48	     2377.71	     2295.73
 2997.34	     2376.53	     2297.04
 3008.21	     2375.34	     2298.38
 3019.07	     2374.38	     2299.64
 3029.94	     2373.20	     2300.97
 3040.80	     2371.89	     2302.20
 3051.67	     2370.72	     2303.57
 3062.54	     2369.41	     2304.86
 3073.40	     2368.10	     2306.16
 3084.27	     2366.94	     2307.46
 3095.13	     2365.82	     2308.76
 3106.00	     2364.61	     2310.13
 3116.86	     2363.30	     2311.55
 3127.73	     2361.96	     2313.08
 3138.60	     2360.73	     2314.58
 3149.46	     2359.58	     2316.03
 3160.33	     2358.43	     2317.47
 3171.19	     2357.35	     2319.06
 3182.06	     2356.04	     2320.67
 3192.92	     2354.69	     2322.13
 3203.79	     2354.72	     2323.59
 3214.66	     2354.74	     2325.14
 3225.52	     2354.75	     2326.50
 3236.39	     2354.75	     2328.06
 3247.25	     2354.73	     2329.63
 3258.12	     2354.71	     2330.28
 3268.98	     2354.67	     2330.93
 3279.85	     2354.63	     2331.45
 3290.71	     2354.58	     2332.07
 3301.58	     2354.52	     2332.64
 3312.45	     2354.46	     2333.35
 3323.31	     2354.38	     2334.00
 3334.18	     2354.30	     2334.75
 3345.04	     2354.21	     2335.39
 3355.07	     2354.25	     2335.26
 3365.09	     2354.04	     2335.48
 3375.12	     2353.82	     2335.67
 3385.14	     2353.61	     2335.78
 3395.16	     2353.40	     2335.89
 3405.19	     2353.18	     2336.00
 3415.21	     2352.96	     2336.11
 3425.24	     2352.75	     2336.21
 3435.26	     2352.55	     2336.32
 3445.28	     2352.35	     2336.42
 3455.31	     2352.15	     2336.52
 3465.33	     2351.96	     2336.62
 3475.36	     2351.78	     2336.73
 3485.38	     2351.61	     2336.82
 3495.41	     2351.46	     2336.92
 3505.43	     2351.32	     2337.02
 3515.45	     2351.20	     2337.13
 3525.48	     2351.17	     2337.22
 3535.50	     2351.01	     2337.38
 3545.53	     2350.91	     2337.49
 3555.55	     2350.81	     2337.59
 3565.57	     2350.71	     2337.70
 3575.60	     2350.62	     2337.81
 3585.62	     2350.53	     2337.91
 3595.65	     2350.45	     2338.02
 3605.67	     2350.37	     2338.14
 3615.69	     2350.31	     2338.25
 3625.72	     2350.24	     2338.35
 3635.74	     2350.17	     2338.46
 3645.77	     2350.10	     2338.57
 3655.79	     2350.04	     2338.67
 3665.82	     2349.98	     2338.78
 3675.84	     2349.92	     2338.89
 3685.86	     2349.87	     2338.99
 3695.89	     2349.81	     2339.10
 3705.91	     2349.47	     2339.54
 3716.05	     2349.43	     2339.58
 3726.19	     2349.25	     2339.80
 3736.32	     2349.08	     2340.01
 3746.46	     2348.90	     2340.23
 3756.59	     2348.73	     2340.45
 3766.73	     2348.55	     2340.66
 3776.87	     2348.38	     2340.88
 3787.00	     2348.21	     2341.09
 3797.14	     2348.03	     2341.31
 3807.28	     2347.86	     2341.53
 3817.41	     2347.69	     2341.74
 3827.55	     2347.51	     2341.96
 3837.69	     2347.35	     2342.19
 3847.82	     2347.16	     2342.41
 3857.96	     2346.98	     2342.63
 3868.10	     2346.80	     2342.85
 3878.23	     2346.61	     2343.07
 3888.37	     2346.43	     2343.29
 3898.51	     2346.25	     2343.51
 3908.64	     2346.07	     2343.73
 3918.78	     2345.88	     2343.95
 3928.92	     2345.70	     2344.17
 3939.05	     2345.52	     2344.39
 3949.19	     2345.33	     2344.61
 3959.33	     2345.00	     2345.00
