    时间	    开度值	      蜗壳压力	      尾水管压力	    流量	      转速	      出力	  单位转速	  单位流量	  单位力矩	球阀前压力	球阀后压力	蜗壳进口压力	尾水管出口压力
  13.200	   0.600	       491.460	        78.161	    60.449	   -81.416	   -66.626	   -17.062	     0.171	    26.768	434.390420	424.889813	492.920485	2344.336798
  13.400	   0.600	       492.011	        78.201	    60.966	   -71.716	   -59.452	   -15.023	     0.172	    27.095	439.524267	429.157820	495.414310	2343.185104
  13.600	   0.600	       491.133	        77.061	    61.452	   -61.892	   -51.915	   -12.964	     0.174	    27.411	434.070163	422.776238	492.763457	2344.065869
  13.800	   0.600	       491.407	        77.622	    61.867	   -51.966	   -43.999	   -10.891	     0.175	    27.700	432.130405	419.800045	489.338860	2342.482916
  14.000	   0.600	       490.102	        77.080	    62.235	   -41.953	   -35.797	    -8.802	     0.176	    27.979	435.854033	422.384831	491.233648	2344.019951
  14.200	   0.600	       487.900	        76.098	    62.547	   -31.877	   -27.360	    -6.700	     0.177	    28.238	433.330992	418.975671	488.047819	2343.690276
  14.400	   0.600	       486.709	        76.209	    62.830	   -21.737	   -18.747	    -4.577	     0.179	    28.476	433.991206	419.287339	486.957158	2343.569748
  14.600	   0.600	       487.298	        77.078	    63.180	   -11.541	   -10.022	    -2.431	     0.180	    28.701	434.827011	419.771510	488.218619	2344.940096
  14.800	   0.600	       487.119	        77.014	    63.519	    -1.281	    -1.120	    -0.270	     0.181	    28.902	433.380026	418.005679	486.758125	2344.140380
  15.000	   0.600	       487.555	        78.052	    63.822	     9.038	     7.939	     1.906	     0.182	    29.104	436.575856	420.844312	488.418385	2345.141547
  15.200	   0.600	       486.579	        76.788	    64.140	    19.396	    17.128	     4.090	     0.183	    29.248	433.013100	417.003797	485.593759	2343.595213
  15.400	   0.600	       486.487	        76.889	    64.414	    29.801	    26.417	     6.287	     0.183	    29.382	434.269440	417.936721	487.677271	2344.542820
  15.600	   0.600	       486.180	        76.957	    64.659	    40.249	    35.777	     8.496	     0.184	    29.498	434.568080	417.889284	487.497173	2345.619983
  15.800	   0.600	       485.614	        76.335	    64.923	    50.730	    45.237	    10.709	     0.185	    29.597	433.183792	416.173112	483.655379	2343.526564
  16.000	   0.600	       485.665	        76.709	    65.130	    61.231	    54.661	    12.932	     0.186	    29.659	434.691848	417.352560	487.741746	2345.366776
  16.200	   0.600	       484.963	        76.331	    65.322	    71.745	    64.078	    15.160	     0.186	    29.705	433.197899	415.547684	485.249344	2344.916511
  16.400	   0.600	       485.497	        76.856	    65.524	    82.261	    73.513	    17.384	     0.187	    29.727	433.486876	415.534995	485.471591	2344.790238
  16.600	   0.600	       485.224	        76.959	    65.666	    92.778	    82.777	    19.618	     0.187	    29.712	436.504821	418.176982	485.966611	2346.076281
  16.800	   0.600	       485.391	        76.701	    65.855	   103.282	    92.115	    21.829	     0.188	    29.675	433.332540	414.733343	484.805130	2344.545739
  17.000	   0.600	       485.963	        77.117	    65.998	   113.769	   101.258	    24.043	     0.188	    29.606	434.567480	415.653363	486.726611	2345.606477
  17.200	   0.600	       486.055	        77.366	    66.088	   124.227	   110.125	    26.259	     0.189	    29.503	434.980294	415.768818	485.406608	2345.459465
  17.400	   0.600	       485.422	        76.311	    66.207	   134.648	   118.989	    28.449	     0.189	    29.383	436.256611	416.708952	483.642371	2343.670226
  17.600	   0.600	       487.675	        76.955	    66.394	   145.043	   128.041	    30.586	     0.189	    29.238	437.877477	418.040676	489.338647	2345.799185
  17.800	   0.600	       487.437	        76.672	    66.434	   155.405	   136.414	    32.770	     0.189	    29.071	437.547674	417.403206	487.387989	2345.274040
  18.000	   0.600	       489.403	        77.585	    66.542	   165.728	   144.964	    34.902	     0.189	    28.896	439.786767	419.332133	489.146972	2345.636137
  18.200	   0.600	       490.507	        77.671	    66.624	   176.009	   153.275	    37.022	     0.189	    28.697	441.773099	421.040262	490.854348	2346.821645
  18.400	   0.600	       491.869	        77.361	    66.754	   186.250	   161.664	    39.096	     0.189	    28.488	441.800777	420.748053	490.678489	2345.369802
  18.600	   0.600	       493.391	        77.716	    66.838	   196.444	   169.650	    41.178	     0.189	    28.264	445.848113	424.486496	493.166017	2346.418318
  18.800	   0.600	       494.090	        77.400	    66.906	   206.584	   177.246	    43.251	     0.189	    28.011	446.796306	425.165031	495.052529	2346.458487
  19.000	   0.600	       494.597	        76.788	    66.972	   216.657	   184.617	    45.298	     0.189	    27.744	446.751207	424.797591	493.770808	2344.462618
  19.200	   0.600	       496.308	        77.369	    67.017	   226.651	   191.597	    47.323	     0.189	    27.448	447.900295	425.674767	496.419225	2345.980994
  19.400	   0.600	       496.720	        76.809	    66.998	   236.554	   197.975	    49.331	     0.189	    27.109	448.646446	426.158729	495.890210	2344.968886
  19.600	   0.600	       496.788	        76.348	    66.914	   246.353	   203.675	    51.338	     0.188	    26.743	450.501726	426.948299	496.297731	2345.070060
  19.800	   0.600	       497.171	        76.063	    66.777	   256.027	   208.810	    53.307	     0.188	    26.334	452.076120	427.491928	497.177813	2345.531862
  20.000	   0.600	       495.560	        75.011	    66.554	   265.549	   213.008	    55.321	     0.187	    25.930	450.365080	424.640260	494.728195	2343.592314
  20.200	   0.600	       495.176	        75.563	    66.317	   274.914	   216.753	    57.331	     0.187	    25.539	452.142489	425.229373	494.841772	2343.970215
  20.400	   0.600	       492.566	        74.949	    66.134	   284.125	   220.441	    59.392	     0.187	    25.251	450.535767	422.331298	492.663914	2343.872640
  20.600	   0.600	       490.577	        75.574	    65.963	   293.187	   223.864	    61.480	     0.187	    25.008	448.928785	419.310367	489.604136	2342.533074
  20.800	   0.600	       488.548	        77.271	    65.784	   302.102	   226.853	    63.640	     0.187	    24.820	449.050451	417.880968	488.303558	2345.484418
  21.000	   0.600	       486.615	        78.075	    65.631	   310.878	   229.833	    65.710	     0.187	    24.602	448.314845	415.424390	486.213041	2345.867285
  21.200	   0.600	       484.693	        78.137	    65.469	   319.518	   232.548	    67.701	     0.187	    24.337	448.961845	414.231554	484.464406	2346.508074
  21.400	   0.600	       484.880	        78.344	    65.274	   328.017	   234.906	    69.496	     0.187	    23.943	450.542512	415.309286	485.010903	2346.720811
  21.600	   0.600	       484.339	        76.322	    65.059	   336.384	   236.965	    71.127	     0.186	    23.459	449.848487	414.071143	483.003651	2344.171622
  21.800	   0.600	       486.014	        76.065	    64.780	   344.604	   238.279	    72.677	     0.184	    22.907	451.602514	415.461132	485.637175	2344.082057
  22.000	   0.600	       486.565	        74.155	    64.385	   352.657	   238.434	    74.131	     0.183	    22.252	452.165548	415.688212	485.470777	2342.547588
  22.200	   0.600	       488.004	        73.784	    63.892	   360.517	   237.425	    75.593	     0.181	    21.566	453.726972	417.043119	486.789086	2340.960242
  22.400	   0.600	       489.642	        73.836	    63.337	   368.164	   235.587	    77.022	     0.179	    20.860	455.403832	418.588329	488.893895	2341.753329
  22.600	   0.600	       491.299	        74.459	    62.769	   375.589	   233.389	    78.453	     0.177	    20.194	456.187607	419.257443	489.524895	2341.601080
  22.800	   0.600	       492.545	        75.034	    62.198	   382.797	   230.868	    79.870	     0.175	    19.556	459.310808	422.233646	491.741677	2342.548661
  23.000	   0.600	       493.888	        76.067	    61.674	   389.800	   228.577	    81.279	     0.174	    18.990	460.782887	423.498314	493.070016	2343.208230
  23.200	   0.600	       494.341	        75.925	    61.219	   396.616	   226.640	    82.622	     0.172	    18.470	460.874571	423.408443	494.098294	2342.633996
  23.400	   0.600	       495.702	        77.436	    60.735	   403.254	   224.231	    84.001	     0.171	    17.971	463.049127	425.252834	495.558844	2344.421070
  23.600	   0.600	       495.739	        77.233	    60.327	   409.722	   222.266	    85.306	     0.170	    17.516	463.478500	425.404399	494.666919	2343.852567
  23.800	   0.600	       495.065	        76.976	    59.885	   416.026	   219.763	    86.645	     0.168	    17.066	463.247157	424.820997	494.580426	2343.418001
  24.000	   0.600	       494.739	        76.896	    59.476	   422.168	   217.350	    87.934	     0.167	    16.637	463.181008	424.379422	493.561411	2342.711367
  24.200	   0.600	       494.087	        76.838	    59.050	   428.149	   214.543	    89.228	     0.166	    16.210	462.116534	423.059141	493.541428	2343.171032
  24.400	   0.600	       493.271	        76.883	    58.567	   433.964	   211.048	    90.515	     0.165	    15.759	462.587136	423.174638	492.689765	2342.919858
  24.600	   0.600	       491.802	        76.250	    58.035	   439.602	   206.936	    91.764	     0.164	    15.278	460.868614	421.226365	490.919540	2342.352036
  24.800	   0.600	       491.131	        75.967	    57.464	   445.050	   202.351	    92.921	     0.162	    14.763	459.555141	419.963934	490.627905	2341.459174
  25.000	   0.600	       490.839	        75.647	    56.781	   450.300	   196.629	    93.985	     0.160	    14.168	458.651724	419.526117	489.751382	2341.755181
  25.200	   0.600	       491.220	        74.890	    56.070	   455.337	   190.587	    94.874	     0.158	    13.534	458.329569	419.800922	489.838881	2340.512214
  25.400	   0.600	       491.415	        73.515	    55.255	   460.149	   183.466	    95.658	     0.155	    12.834	457.743120	419.900007	490.096667	2338.914923
  25.600	   0.600	       493.932	        73.486	    54.364	   464.721	   175.645	    96.272	     0.152	    12.081	458.916731	421.863621	491.888887	2337.626017
  25.800	   0.600	       495.673	        72.701	    53.414	   469.042	   167.115	    96.832	     0.149	    11.310	460.332828	424.163608	494.760194	2337.766748
  26.000	   0.600	       499.198	        73.115	    52.460	   473.113	   158.634	    97.270	     0.146	    10.556	462.737327	427.436433	497.429120	2337.162223
  26.200	   0.600	       501.938	        73.072	    51.502	   476.938	   150.029	    97.694	     0.142	     9.831	464.478780	430.057924	500.456399	2337.282665
  26.400	   0.600	       505.902	        74.368	    50.599	   480.529	   141.988	    98.085	     0.139	     9.170	467.685070	434.102364	503.871926	2337.967336
  26.600	   0.600	       508.654	        74.886	    49.716	   483.898	   134.145	    98.480	     0.137	     8.552	469.235255	436.490709	507.335359	2338.939074
  26.800	   0.600	       511.669	        76.087	    48.885	   487.062	   126.941	    98.883	     0.134	     8.001	472.473631	440.425621	510.480368	2339.337737
  27.000	   0.600	       513.471	        75.992	    48.156	   490.044	   120.476	    99.243	     0.132	     7.510	473.829245	442.402163	512.385472	2339.003107
  27.200	   0.600	       515.749	        76.605	    47.432	   492.860	   114.630	    99.595	     0.129	     7.074	474.737506	443.864443	514.161770	2338.774077
  27.400	   0.600	       517.260	        76.497	    46.757	   495.526	   109.084	    99.924	     0.127	     6.667	476.350454	446.030793	516.517031	2338.890925
  27.600	   0.600	       518.736	        76.573	    46.068	   498.045	   103.415	   100.247	     0.125	     6.266	476.566190	446.805928	517.647729	2338.400612
  27.800	   0.600	       519.620	        75.876	    45.366	   500.425	    98.279	   100.520	     0.123	     5.902	477.428919	448.230301	518.537499	2337.760423
  28.000	   0.600	       520.422	        75.504	    44.592	   502.665	    92.566	   100.809	     0.121	     5.517	477.143681	448.618499	519.272701	2337.450280
  28.200	   0.600	       520.548	        74.828	    43.765	   504.758	    86.407	   101.109	     0.118	     5.116	476.472993	448.675338	519.232131	2336.613983
  28.400	   0.600	       520.362	        73.686	    42.794	   506.699	    80.070	   101.357	     0.116	     4.710	475.180838	447.939742	518.706568	2335.266555
  28.600	   0.600	       519.825	        72.501	    41.794	   508.481	    73.484	   101.608	     0.113	     4.298	474.449519	447.793564	518.381595	2333.701729
  28.800	   0.600	       519.356	        71.601	    40.738	   510.100	    66.654	   101.850	     0.110	     3.880	472.707994	446.597869	517.362052	2332.101156
  29.000	   0.600	       520.097	        71.592	    39.691	   511.565	    60.401	   102.025	     0.107	     3.498	473.421024	447.904101	518.157883	2332.235059
  29.200	   0.600	       520.853	        71.829	    38.646	   512.881	    54.125	   102.198	     0.104	     3.121	472.968597	448.083280	519.639888	2332.412823
  29.400	   0.600	       522.320	        72.848	    37.601	   514.049	    47.980	   102.350	     0.101	     2.756	473.949385	449.621120	519.842723	2332.332740
  29.600	   0.600	       523.563	        73.388	    36.595	   515.083	    42.426	   102.448	     0.098	     2.427	474.941656	451.220745	521.943120	2333.204428
  29.800	   0.600	       524.911	        74.169	    35.656	   515.992	    37.217	   102.538	     0.096	     2.122	476.110398	452.896571	523.278859	2333.646944
  30.000	   0.600	       525.110	        73.916	    34.789	   516.785	    32.387	   102.622	     0.093	     1.841	475.846434	453.079966	523.918004	2333.422391
  30.200	   0.600	       525.890	        74.064	    33.945	   517.471	    27.973	   102.664	     0.091	     1.585	476.750317	454.396944	524.848883	2333.115099
  30.400	   0.600	       525.213	        72.849	    33.044	   518.056	    23.365	   102.697	     0.088	     1.320	474.248466	452.348040	523.318395	2331.313964
  30.600	   0.600	       524.605	        71.965	    31.998	   518.527	    18.030	   102.734	     0.086	     1.017	473.133510	451.932432	522.825245	2331.188326
  30.800	   0.600	       522.574	        69.922	    30.847	   518.871	    12.188	   102.774	     0.082	     0.686	470.030752	449.647524	520.753418	2328.950808
