  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 2886.20	     2834.75	     2600.09
 2895.76	     2414.83	     2356.18
 2908.52	     2413.92	     2356.19
 2921.28	     2412.61	     2356.21
 2932.15	     2410.92	     2356.22
 2943.01	     2410.96	     2356.23
 2953.88	     2409.62	     2356.27
 2964.74	     2410.54	     2356.31
 2975.61	     2409.48	     2356.36
 2986.48	     2408.65	     2356.41
 2997.34	     2407.56	     2356.46
 3008.21	     2407.74	     2356.51
 3019.07	     2406.10	     2356.57
 3029.94	     2405.68	     2356.63
 3040.80	     2404.19	     2356.69
 3051.67	     2403.76	     2356.75
 3062.54	     2403.04	     2356.82
 3073.40	     2402.50	     2356.88
 3084.27	     2401.74	     2356.95
 3095.13	     2400.85	     2357.01
 3106.00	     2400.20	     2357.08
 3116.86	     2399.70	     2357.14
 3127.73	     2398.73	     2357.21
 3138.60	     2397.76	     2357.27
 3149.46	     2397.24	     2357.34
 3160.33	     2396.34	     2357.41
 3171.19	     2395.94	     2357.47
 3182.06	     2394.45	     2357.54
 3192.92	     2393.87	     2357.61
 3203.79	     2393.19	     2357.68
 3214.66	     2392.10	     2357.75
 3225.52	     2391.17	     2357.82
 3236.39	     2391.20	     2357.89
 3247.25	     2391.28	     2357.96
 3258.12	     2391.36	     2358.02
 3268.98	     2391.53	     2358.09
 3279.85	     2391.54	     2358.16
 3290.71	     2391.64	     2358.23
 3301.58	     2391.72	     2358.31
 3312.45	     2391.79	     2358.39
 3323.31	     2391.94	     2358.48
 3334.18	     2391.99	     2358.57
 3345.04	     2391.85	     2358.66
 3355.07	     2391.94	     2358.68
 3365.09	     2391.70	     2358.94
 3375.12	     2391.43	     2359.18
 3385.14	     2391.19	     2359.42
 3395.16	     2390.94	     2359.65
 3405.19	     2390.69	     2359.91
 3415.21	     2390.43	     2360.15
 3425.24	     2390.20	     2360.40
 3435.26	     2389.94	     2360.64
 3445.28	     2389.71	     2360.89
 3455.31	     2389.46	     2361.12
 3465.33	     2389.22	     2361.37
 3475.36	     2388.95	     2361.62
 3485.38	     2388.72	     2361.86
 3495.41	     2388.47	     2362.10
 3505.43	     2388.21	     2362.35
 3515.45	     2387.96	     2362.58
 3525.48	     2387.74	     2362.75
 3535.50	     2387.44	     2363.06
 3545.53	     2387.18	     2363.31
 3555.55	     2386.93	     2363.56
 3565.57	     2386.68	     2363.81
 3575.60	     2386.42	     2364.06
 3585.62	     2386.18	     2364.30
 3595.65	     2385.94	     2364.56
 3605.67	     2385.67	     2364.81
 3615.69	     2385.42	     2365.07
 3625.72	     2385.17	     2365.31
 3635.74	     2384.92	     2365.57
 3645.77	     2384.66	     2365.81
 3655.79	     2384.43	     2366.07
 3665.82	     2384.16	     2366.31
 3675.84	     2383.90	     2366.57
 3685.86	     2383.65	     2366.81
 3695.89	     2383.41	     2367.06
 3705.91	     2382.84	     2367.55
 3716.05	     2382.68	     2367.70
 3726.19	     2382.35	     2367.97
 3736.32	     2382.02	     2368.24
 3746.46	     2381.69	     2368.52
 3756.59	     2381.35	     2368.79
 3766.73	     2381.02	     2369.07
 3776.87	     2380.69	     2369.34
 3787.00	     2380.36	     2369.62
 3797.14	     2380.03	     2369.89
 3807.28	     2379.70	     2370.16
 3817.41	     2379.37	     2370.44
 3827.55	     2379.03	     2370.71
 3837.69	     2378.70	     2371.00
 3847.82	     2378.36	     2371.28
 3857.96	     2378.03	     2371.56
 3868.10	     2377.69	     2371.84
 3878.23	     2377.36	     2372.12
 3888.37	     2377.02	     2372.40
 3898.51	     2376.69	     2372.69
 3908.64	     2376.35	     2372.97
 3918.78	     2376.02	     2373.25
 3928.92	     2375.68	     2373.53
 3939.05	     2375.34	     2373.81
 3949.19	     2375.01	     2374.09
 3959.33	     2374.50	     2374.50
